Glottocode	Parent Glottocode	Node Name	ISO Code	family_id	level	latitude	longitude
naaa1246	sara1321	Na (Sara)		cent2225	dialect		
naab1241	sher1260	Naaba	nao	sino1245	language	27.6926	87.3409
naab1242	bang1348	Naaban		atla1278	dialect		
naan1239	dugu1248	Naan		atla1278	dialect		
naas1242	cent2394	Naasioi	nas	sout2948	language	-6.46022	155.632
naba1252	boun1243	Nabanj		atla1278	dialect		
naba1253	naba1258	Naba	mne	cent2225	language	12.7868	18.0777
naba1254	iliu1237	Nabar		aust1307	dialect		
naba1255	keni1249	Nabay		aust1307	dialect		
naba1256	naba1257	Nabak	naf	nucl1709	language	-6.42709	146.966
naba1257	rawl1234	Sankwep		nucl1709	family		
naba1258	moro1296	Naba-Berakou		cent2225	family		
naba1259	midd1366	Nabatean		afro1255	dialect		
nabi1238	koiw1244	Irarutic		aust1307	family		
nabi1239	wape1250	Nabi-Metan	mty	nucl1708	language	-3.52828	142.329
nabi1240	fraf1239	Nabit		atla1278	language	10.857778	-0.671111
nabl1238	sout3344	Jerusalem Domari		indo1319	dialect		
nach1240	kulu1252	Nachering	ncd	sino1245	language	27.4202	86.7001
nada1235		Naduhup			family		
nade1244	nada1235	Nadëb	mbj	nada1235	language	-1.24449	-66.3068
nadj1238	bond1248	Najamba		dogo1299	dialect		
nadl1234	nech1234	Nadleh		atha1245	dialect		
nado1234	cunn1236	Nadou		taik1256	dialect		
nadr1234	sout2864	Nadrau		aust1307	dialect		
nadr1235	west2519	Nadrogaa		aust1307	dialect		
nady1234	fore1274	Nadym Nenets		ural1272	dialect		
nafa1255	sout2697	Nafar		turk1311	dialect		
nafa1256	cent2379	Nafara		atla1278	dialect		
nafa1257	mama1271	Nafãã		atla1278	dialect		
nafa1258	sout3153	Nafanan	nfr	atla1278	language	8.00522	-2.51001
nafa1259	woje1238	Nafana		mand1469	dialect		
nafi1237	muso1239	Nafi	srf	aust1307	language	-6.43306	146.815
nafr1241	sent1262	Nafri	nxx	sent1261	language	-2.65036	140.727
nafu1238	berb1260	Nafusi	jbn	afro1255	language	33.4398	9.83329
naga1394	assa1262	Naga Pidgin	nag	indo1319	language	25.2508	93.4438
naga1395	mala1464	Nagari-Malayalam		drav1251	dialect		
naga1397	anga1244	Naga Maoic		sino1245	family		
naga1398	buru1296	Nagar		buru1296	dialect		
naga1399	drav1252	Nagarchal	nbg	unat1236	language	25.5399	75.8519
naga1400	bala1301	Naga (Balanta)		atla1278	dialect		
naga1402	cent2087	Naga (Bikolano)		aust1307	dialect		
naga1404	kuma1280	Nagane		nucl1709	dialect		
naga1405	hich1237	Nagasaki-ben		japo1237	dialect		
naga1406	echi1237	Nagaoka		japo1237	dialect		
naga1407	toka1245	Nagano-Yamanashi-Shizuoka		japo1237	dialect		
naga1408	naga1407	Nagano		japo1237	dialect		
nagb1238	loko1255	Nagbanmba		mand1469	dialect		
nagd1238	mehr1241	Nagdi		afro1255	dialect		
nage1237	nage1238	Nage	nxe	aust1307	language	-8.70513	121.31
nage1238	ende1245	Nage-Keo		aust1307	family		
nage1239	doma1260	Nager Domaaki		indo1319	dialect		
nagh1238	sout3077	Naghada		afro1255	dialect		
nagh1239	uppe1453	Nagʿ Ḥammādi–South of Gina		afro1255	dialect		
nagi1238	mufi1238	Nagipaem		nucl1708	dialect		
nago1242	owar1237	Nagoya		japo1237	dialect		
nago1243	kuni1268	Nago		japo1237	dialect		
nagp1247	garh1243	Nagpuriya		indo1319	dialect		
nagp1248	bund1253	Nagpuri Hindi		indo1319	dialect		
nagp1250	nort2702	Nagpur		drav1251	dialect		
nagr1240	moni1237	Nagrandan		otom1299	dialect		
nagu1244	jara1262	Nagumi	ngv	atla1278	language	8.7162	13.4264
nagu1245	mund1320	Naguri		aust1305	dialect		
naha1259	nort2645	Nahavandi		indo1319	dialect		
naha1260	bhil1251	Nahari (Bhili)		indo1319	dialect		
naha1261	paur1240	Nahali-Baglani	nlx	indo1319	language	21.43	74.827
naha1262	halb1246	Nahari	nhh	indo1319	language	20.4118	81.97747
naha1263	makh1262	Naharra		atla1278	dialect		
naha1264	cent2126	Naha		japo1237	dialect		
naha1266	nese1235	Naha (Nese)		aust1307	dialect		
nahe1237	moda1244	Nahes		aust1307	dialect		
nahe1238	heim1234	Nahenic		sino1245	language	27.238106	96.038901
nahe1239	nahe1238	Nahen		sino1245	dialect		
nahi1237	mori1268	Nahina		aust1307	dialect		
nahu1343	mati1253	Nahukuá		cari1283	dialect		
naia1238	gunw1252	Manyallaluk Mayali		gunw1250	dialect		
naic1235	naqi1236	Naic		sino1245	family		
naii1241	kwom1263	Nai	bio	kwom1263	language	-3.73034	141.273
naii1242	ango1254	Nai (Angor)		sena1264	dialect		
naik1249	bhil1251	Naikdi		indo1319	dialect		
naik1250	sout1549	Naiki		drav1251	dialect		
naik1251	cakk1238	Naikhyongchari		sino1245	dialect		
nail1234	uppe1466	Nailaer		indo1319	dialect		
naim1234	sout2864	Naimasimasi		aust1307	dialect		
nain1239	atti1239	Naindin		atla1278	dialect		
naiq1234	lizu1234	Naiqu Lizu		sino1245	dialect		
nair1238	wadi1248	Nairya Koli		indo1319	dialect		
nais1236	naic1235	Naish		sino1245	family		
naja1241	kara1476	Najanaja		pama1250	dialect		
naja1242	laca1243	Najá		maya1287	dialect		
najd1235	nort3402	Najdi Arabic	ars	afro1255	language	30.3371	42.1773
naji1238	nort2665	Najil		indo1319	dialect		
naji1240	nese1235	Najit		aust1307	dialect	-15.95455	167.19801
najr1234	sout3119	Najran-Ghatan		afro1255	dialect		
naka1259	saek1240	Khamkeut-Na Kadok		taik1256	dialect		
naka1260	nakk1234	Nakara	nck	mani1293	language	-12.07653	134.32729
naka1261	gbay1292	Kpara-Naka		kres1240	dialect		
naka1262	naka1266	Nakanai	nak	aust1307	language	-5.59931	150.888
naka1263	ulat1237	Naka'ela	nae	aust1307	language	-2.85543	128.516
naka1264	boan1245	Nakama	nib	nucl1709	language	-6.41424	146.782
naka1265	tang1376	Nakai	nkj	nucl1709	language	-5.19377	140.512
naka1266	will1243	Nakanai-Meramera		aust1307	family		
naka1267	carr1249	Nak'azdli		atha1245	dialect		
nakc1234	west2413	Nakchu of Hor		sino1245	dialect		
nake1240	uncl1506	Nake	nbk	nucl1709	language	-5.09087	145.655
nakh1244	sout3306	Nakhchivan		turk1311	dialect		
nakh1245		Nakh-Daghestanian			family		
nakh1246	nakh1245	Nakh		nakh1245	family		
naki1238	naki1240	Naki	mff	atla1278	language	6.62784	10.2378
naki1239	bebe1253	Naki-Kemezung		atla1278	family		
naki1240	naki1239	Nakic		atla1278	family		
nakk1234	mani1293	Nakkara-Ndjebbana		mani1293	family		
nakn1234	kren1239	Naknanuk		nucl1710	dialect		
nakn1235	kren1239	Nak-Nyapman		nucl1710	dialect		
nako1239	dako1258	Yankton-Yanktonai		siou1252	dialect		
nako1240	bhot1235	Nako		sino1245	dialect		
nako1241	dako1257	Nakoda		siou1252	family		
nakr1234	kren1239	Nakrehe		nucl1710	dialect		
nakw1240	nimo1248	Nakwi	nax	left1242	language	-4.27412	141.601
nalc1240	west2585	Nalca	nlc	nucl1709	language	-4.26068	139.883
nale1237	namo1248	Nalea		aust1307	dialect		
nalg1238	bidi1241	Nalguno		afro1255	dialect		
nali1243	anga1288	Nali (India)		sino1245	dialect		
nali1244	tung1294	Nalik	nal	aust1307	language	-2.94411	151.332
nali1245	koro1314	Nali	nss	aust1307	language	-2.14273	147.202
nalo1235	natu1250	Nalögo	nlz	aust1307	language	-10.8	165.8
nalu1239	unun9958	Naluo Yi	ylo	sino1245	language	25.97	102.598
nalu1240	nalu1241	Nalu	naj	atla1278	language	11.0397	-14.8188
nalu1241	nort3146	Naluic		atla1278	family		
nama1263	tigo1236	Nama (Tigon Mbembe)		atla1278	dialect		
nama1264	nort3245	Nama (Namibia)	naq	khoe1240	language	-25.0747	17.9767
nama1265	nama1264	Nama		khoe1240	dialect		
nama1266	nama1270	Nama (Papua New Guinea)	nmx	more1255	language	-8.66403	141.706
nama1267	namb1292	Namat	nkm	more1255	language	-8.827	141.641
nama1268	cent2269	Namakura	nmk	aust1307	language	-16.8979	168.569
nama1269	kowi1239	Namatota		aust1307	dialect		
nama1270	namb1292	Nama-Dre		more1255	family		
nama1271	anda1283	Namata		araf1243	dialect		
namb1289	mala1464	Namboodiri		drav1251	dialect		
namb1290	bahi1252	Namber Sacha		sino1245	dialect		
namb1291	kala1405	Nambya	nmq	atla1278	language	-19.0899	26.0394
namb1292	more1256	Nambu		more1255	family		
namb1293	namb1292	Nambo	ncm	more1255	language	-8.74501	141.931
namb1294	yaqa1246	Nambiomon-Mabur		anim1240	dialect		
namb1295	nort2934	Nambu (Japanese)		japo1237	dialect		
namb1296	tewa1260	Nambe		kiow1265	dialect		
namb1299		Nambiquaran			family		
namb1300	namb1299	Nambikwara Complex		namb1299	family		
namb1301	unat1236	Nambiquaran (Unattested)		unat1236	family		
name1237	sout3405	Ná-Meo	neo	hmon1336	language	22.4189	106.435
nami1249	sout3228	Namibian Sign Language	nbs	sign1238	language	-22.6	17.048
nami1255	nama1264	Namidama		khoe1240	dialect		
nami1256	yell1247	Namia	nnm	sepi1257	language	-3.85538	141.788
nami1257	esee1247	Nami		koia1260	dialect		
nami1258	bara1377	Namiae	nvm	koia1260	language	-9.18089	148.166
naml1238	kulu1253	Namlung		sino1245	dialect		
naml1239		Namla-Tofanma			family		
naml1240	naml1239	Namla	naa	naml1239	language	-3.58	140.66
namm1235	unun9951	Nam		sino1245	language	36.11	99.43
namn1239	namb1293	Namna		more1255	dialect		
namo1245	fasu1242	Namome		fasu1242	dialect		
namo1246	namo1249	Namo	mxw	more1255	language	-9.12416	141.824
namo1247	macr1274	Namonuito	nmt	aust1307	language	8.584627	149.685202
namo1248	west2518	Namosi-Naitasiri-Serua	bwb	aust1307	language	-18.5308	177.637
namo1249	namb1292	Namo-Len		more1255	family		
namo1250	sout2864	Namosi		aust1307	dialect		
namo1251	kham1289	Na Mơơj		taik1256	dialect		
namp1238	makh1262	Nampamela		atla1278	dialect		
namp1239	bugu1246	Namphri		sino1245	dialect		
namr1238	nubr1243	Namrung		sino1245	dialect		
namu1246	naic1235	Namuyi	nmy	sino1245	language	28.5909	101.898
namu1247	oroc1248	Namunka		tung1282	dialect		
namu1248	namu1249	Namut		aust1307	dialect		
namu1249	ngad1267	Namut-Nginamanu		aust1307	language	-8.578948	120.975435
nana1257	orok1264	Nanai	gld	tung1282	language	48.43426	134.79726
nana1258	mato1252	Nanaya		aust1307	dialect		
nana1259	galo1243	Na Nahek		aust1307	dialect		
nana1260	isla1280	Nanaimo		sali1255	dialect		
nana1261	deaf1237	Nanabin Sign Language		sign1238	language	5.245634	-0.949953
nanb1234	nanu1240	Nanbay		araf1243	dialect		
nanc1247	cent1990	Nancowry		aust1305	dialect		
nanc1253	east2721	Nancere	nnc	afro1255	language	9.31975	16.1282
nanc1254	chan1317	Nanchang		sino1245	dialect	28.706609	115.857468
nand1263	book1242	Nand		book1242	language		
nand1264	konz1238	Nande	nnb	atla1278	language	-0.24904	29.0243
nand1266	west3004	Nandi	niq	nilo1247	language	0.793737	35.408478
nane1238	nort3254	Nanerigé Sénoufo	sen	atla1278	language	11.7548	-4.92148
nane1239	kamo1255	Nanesa		nucl1709	dialect		
nang1256	gran1245	Ningalami		indo1319	dialect	34.978375	70.90901
nang1257	nort2665	Nangarach		indo1319	dialect		
nang1258	kara1476	Nangu		pama1250	dialect		
nang1259	sout2772	Nangikurrunggurr	nam	sout2772	language	-14.268	131.237
nang1261	nang1263	Nanga	nzz	dogo1299	language	14.49	-3.02
nang1262	reef1242	Nanggu	ngr	aust1307	language	-10.7441	165.887
nang1263	dogo1299	Nangan Dogon		dogo1299	family		
nang1264	ende1246	Nangapanda		aust1307	dialect		
nanh1240	lolo1259	Nanhua Lolopho		sino1245	dialect		
nanj1234	jing1262	Nanjing Mandarin		sino1245	dialect	32.0989607	118.4575646
nank1248	fare1241	Nankani		atla1278	dialect		
nank1249	fare1241	Nankana		atla1278	dialect		
nank1250	yupn1242	Nankina	nnk	nucl1709	language	-5.80804	146.464
nanl1234	zhon1238	Nanlang		sino1245	dialect		
nann1238	nort2740	Nan		taik1256	dialect		
nann1239	sout3250	Nanning Pinghua		sino1245	dialect	22.848716	108.366165
nann1240	sout3250	Nanning-Liuzhou Road Pinghua		sino1245	dialect		
nano1240	yaro1235	Yaroame das Baixadas		yano1268	dialect		
nano1241	isla1280	Nanoose		sali1255	dialect		
nans1238	naga1408	Nanshin		japo1237	dialect		
nant1248	east2700	Nanticoke-Conoy		algi1248	family		
nant1249	nant1248	Nanticoke	nnt	algi1248	language	39.67781	-74.98648
nant1250	mats1245	Nanti	cox	araw1281	language	-12.1018	-72.3507
nanu1239	dagb1246	Nanuni		atla1278	dialect		
nanu1240	araf1243	Nanubae-Imangae	afk	araf1243	language	-4.71731	143.937
nanw1237	puyu1239	Nanwang		aust1307	dialect		
naog1238	buna1280	Baonao		hmon1336	language	24.93169	107.60974
naol1234	uncl1493	Naolan		uncl1493	language		
naoo1238	tour1242	Naò		mand1469	dialect		
napa1243	waro1242	Napan		aust1307	dialect		
nape1237	kite1239	Napeca		chap1271	language	-15.3	-63.1
napo1241	neap1235	Napoletano		indo1319	dialect		
napo1242	orie1242	Napo Lowland Quechua	qvo	quec1387	language	-0.072525	-76.3889
napo1243	west2784	Napo Tucanoan		tuca1253	family		
napu1240	tuam1242	Napuka		aust1307	dialect		
napu1241	bada1260	Napu	npy	aust1307	language	-1.43707	120.338
naqi1236	burm1265	Na-Qiangic		sino1245	family		
naqr1234	hoaa1235	N!aqriaxe		kxaa1236	dialect		
nara1261	jola1263	Narang		atla1278	dialect		
nara1262		Nara	nrb		language	15.3251	37.499
nara1263	sout3194	Narango	nrg	aust1307	language	-15.5259	167.047
nara1264	kand1306	Narak	nac	nucl1709	language	-5.5591	144.754
nara1265	book1242	Narau	nxu	book1242	language	-3.43594	139.876
nari1240	didi1257	Narim	loh	surm1244	language	4.80331	33.3312
nari1241	west2443	Nari Nari	rnr	pama1250	dialect	-34.53088	144.34507
narm1234	polo1242	Narmoris		aust1307	dialect		
naro1248	west2506	Naro-Ana		khoe1240	family		
naro1249	naro1248	Naro	nhr	khoe1240	language	-22.0939	20.7458
naro1250	baet1237	Narovorovo		aust1307	dialect		
naro1251	cent2273	Narom	nrm	aust1307	language	4.42115	114.011
narp1239	mana1287	Nar Phu	npa	sino1245	language	28.76714	84.22852
narr1258	narp1239	Nar		sino1245	dialect		
narr1259	yara1253	Narrinyeri	nay	pama1250	language	-36.2301	140.158
narr1278	sarr1246	Nar (Chad)		cent2225	dialect		
narr1279		Narrow Talodi			family		
narr1280	mohe1244	Narrangansett	xnt	algi1248	dialect		
narr1281	sout3152	Narrow Bantu		atla1278	family		
narr1282	wide1239	Narrow Grassfields		atla1278	family		
narr1283	nort3266	Narrow North Scandinavian		indo1319	family		
naru1238	sout2760	Narungga	nnr	pama1250	language	-34.69	137.535
nary1239	cent2328	Narym		ural1272	dialect		
nasa1239	suma1277	Nasal	nsy	aust1307	language	-4.8652	103.5719
nasa1240	sout3240	Nasarian	nvh	aust1307	language	-16.3497	167.414
nasa1241	baet1237	Nasawa		aust1307	dialect		
nash1234	soii1239	Nashalji		indo1319	dialect		
nasi1246	misi1243	Nasikwabw		aust1307	dialect		
nasi1247	sout2948	Nasioiic		sout2948	family		
nasi1248	nasi1247	Nasioi		sout2948	family		
nask1242	cree1271	Naskapi	nsk	algi1248	language	55.9316	-61.1318
nasr1237	mala1464	Nasrani		drav1251	dialect		
nass1234	nedr1234	Nås		indo1319	dialect		
nass1235	bond1246	Nassian		atla1278	dialect		
nasu1236	nucl1739	Nasu-Nosu		sino1245	family		
nasu1237	nesu1234	Nasu-Gepu		sino1245	family		
nasv1234	nasv1235	Nasvang		aust1307	language	-16.458173	167.639563
nasv1235	sout3239	Nasvang-Nisvai		aust1307	family		
nata1238	book1242	Natagaimas	nts	book1242	language	4.16665	-75.0333
nata1252	kash1282	Natanzic	ntz	indo1319	language	33.4593	51.9538
nata1253	varh1239	Natakani		indo1319	dialect		
nata1254	amis1246	Northern Amis	ais	aust1307	dialect	23.9386	121.59
nata1256	ikom1245	Nata		atla1278	dialect		
nata1257	nata1252	Natanzi		indo1319	dialect		
natc1248	moba1244	Natchaba		atla1278	dialect		
natc1249		Natchez	ncz		language	31.75	-91.33
nate1242	taya1258	Nateni	ntm	atla1278	language	10.5191	1.21879
nath1238	koti1239	Nathembo	nte	atla1278	language	-16.0973	39.9062
nati1243	samu1243	Natioro	nti	atla1278	language	10.7176	-5.19517
nati1244	nind1243	Nati		aust1307	language	-16.468709	167.496054
nato1234	kwav1236	Na-Togo		atla1278	family		
natu1243	adyg1241	Natuzaj		abkh1242	dialect		
natu1246	natu1250	Natügu	ntu	aust1307	language	-10.6771	165.835
natu1247	tand1258	Naturalis		aust1307	dialect		
natu1248	uncl1493	Natú		uncl1493	language	-10.1856656	-36.8493409
natu1249	book1242	Natügu (Retired)	stc	book1242	language	-10.6771	165.835
natu1250	reef1242	Natugu-Nalogo		aust1307	family		
naue1237	kawa1289	Nauete	nxa	aust1307	language	-8.70733	126.741
naug1234	wamp1250	Naugatuck		algi1248	dialect		
nauk1242	yupi1267	Naukan Yupik	ynk	eski1264	language	65.5184	-171.755
naum1237	naue1237	Naumik		aust1307	dialect		
naun1237	sout2879	Nauna	ncn	aust1307	language	-2.21213	148.201
nauo1235	unun9967	Nauo	nwo	pama1250	language	-33.79661078	135.828014
naur1243	kosr1239	Nauru	nau	aust1307	language	-0.52957	166.922
naur1244	haig1237	Naura		aust1307	dialect		
naut1238	nucl1269	Naut Aranés		indo1319	dialect		
nava1242	stan1288	Navarrese		indo1319	dialect		
nava1243	west2810	Navajo	nav	atha1245	language	36.33	-109.38
navu1237	tial1241	Navut	nsw	aust1307	language	-15.3169	166.798
navw1234	sout3240	Navwien		aust1307	language	-16.502947	167.554419
nawa1239	poya1240	Nawa		pano1259	language	-7.68	-72
nawa1257	sout3344	Jordanian Domari		indo1319	dialect		
nawa1258	yare1251	Nawaru	nwr	yare1250	language	-9.37935	148.237
nawa1259	arap1273	Nawathinehena	nwa	algi1248	language	41.316	-104.45
nawa1260	kuru1302	Nawagarh		drav1251	dialect		
nawd1238	yomn1239	Nawdm	nmz	atla1278	language	7.17037	0.58553
nawu1241	kara1476	Nawurtu		pama1250	dialect		
nawu1242	moun1254	Nawuri	naw	atla1278	language	8.45116	0.04947
nawy1237	muyu1244	Nawyem		aust1307	dialect		
naxi1245	nais1236	Naxi	nxq	sino1245	language	27.5	100
naxi1246	book1242	Naxi (Retired)	nbf	book1242	language	27.45988	100.18172
naxi1247	kami1255	Nuoxi Yao		taik1256	language	27.0769	110.22221
naya1237	mala1464	Nayar		drav1251	dialect		
nayi1242	yazd1241	Nayinic	nyq	indo1319	language	34.2212	53.521
nayi1243	dizo1235	Nayi	noz	dizo1235	language	6.88202	36.3813
naze1238	nort2935	Naze		japo1237	dialect		
nazk1234	blac1272	Nazko		atha1245	dialect		
ncan1244	ntch1242	Ncanm		atla1278	dialect		
ncan1245	ncan1246	Ncane-Mungong	ncr	atla1278	language	6.50696	10.5312
ncan1246	noon1245	Ncane-Cung		atla1278	family		
ncha1238	ndak1242	Ncha		atla1278	dialect		
nchu1238	nchu1239	Nchumbulu	nlu	atla1278	language	7.6302	-1.30881
nchu1239	rive1262	Nchumbulu-Dwang		atla1278	family		
ndaa1238	gagu1242	N'da		mand1469	dialect		
ndai1238	dama1266	Ndai	gke	atla1278	language	8.09039	14.2888
ndak1241	ndak1244	Ndaka	ndk	atla1278	language	1.53341	27.9693
ndak1242	kwaj1242	Ndaktup	ncp	atla1278	dialect	6.7	11.03
ndak1244	budu1266	Ndaka-Mbo		atla1278	family		
ndal1241	nyak1264	Ndali	ndh	atla1278	language	-9.88948	33.6118
ndal1242	zana1238	Ndali (Zanaki)		atla1278	dialect		
ndam1239	pogo1242	Ndamba	ndj	atla1278	language	-8.40485	36.0271
ndam1251	ndam1255	Ndam	ndm	afro1255	language	9.79369	17.326
ndam1252	ndam1251	Ndam Dik		afro1255	dialect		
ndam1253	ndam1251	Ndam-Ndam		afro1255	dialect		
ndam1254	sake1249	Ndambomo	nxo	atla1278	language	-0.82	12.77
ndam1255	east2643	Ndam-Tumak		afro1255	family		
ndan1241	east2862	Nda'nda'	nnz	atla1278	language	5.14715	10.3942
ndan1242	shwa1239	Ndano		heib1242	dialect		
ndas1238	ndas1240	Ndasa	nda	atla1278	language	-2.449015	13.369465
ndas1239	grea1288	Samayic		atla1278	family		
ndas1240	ndas1239	Ndasa-Wumbvu		atla1278	family		
ndau1241	core1255	Ndau	ndc	atla1278	language	-20.1239	33.1739
ndee1241	mung1266	Nde (Mungaka)		atla1278	dialect		
ndee1242	nden1250	Nde		atla1278	dialect		
ndee1246	bata1314	Ndeewe		afro1255	dialect		
ndee1247	bako1254	Nde-Efutop		atla1278	family		
ndeg1238	book1242	Nde-Gbite	ned	book1242	language	7.065	10.47
ndei1235	awyu1263	Ndeiram		nucl1709	family		
ndel1238	ikwe1242	Ndele		atla1278	dialect		
ndem1247	sher1258	Ndema Sherbro		atla1278	dialect		
ndem1248	lund1266	Ndembu		atla1278	dialect		
ndem1249	narr1282	Ndemli	nml	atla1278	language	4.58061	10.2197
nden1248	matu1263	Ndengereko	ndg	atla1278	language	-7.54628	38.958
nden1249	nden1251	Ndendeule	dne	atla1278	language	-10.4203	36.0105
nden1250	ndee1247	Nde-Nsele-Nta	ndd	atla1278	language	6.17426	8.49836
nden1251	mate1261	Ndendeule-Ngindo		atla1278	family		
nder1244	koma1266	Vomnem		atla1278	dialect		
nder1245	poko1261	Ndera (Pokomo)		atla1278	dialect		
nder1246	moro1285	Nderre		heib1242	dialect		
ndes1238	lese1243	Ndese		cent2225	dialect		
ndhu1237	rade1240	Ndhur		aust1307	dialect		
ndia1238	kiku1240	Ndia		atla1278	dialect		
ndii1240	band1343	Ndi		atla1278	dialect		
ndii1241	ghar1239	Ndi (Solomon Islands)		aust1307	dialect		
ndin1244	sans1272	Ndingi		atla1278	dialect		
ndin1245	ndin1246	Nding	eli	narr1279	language	10.2741	30.7306
ndin1246	bura1298	Nding-Tasomi		narr1279	family		
ndit1238	tika1246	Nditam		atla1278	dialect		
ndja1234	njeb1244	Ndjavi A		atla1278	family		
ndja1235	njeb1244	Ndjavi B		atla1278	family		
ndla1238	xhos1239	Ndlambe		atla1278	dialect		
ndob1238	libi1242	Ndobo	ndw	atla1278	language	1.32539	18.6151
ndoe1238	ekoi1236	Ndoe	nbb	atla1278	language	6.08134	8.69131
ndog1247	sere1263	Ndogo-Sere		atla1278	family		
ndog1248	ndog1247	Ndogo	ndz	atla1278	language	7.73028	27.5588
ndog1249	loga1243	Ndogbang		atla1278	dialect		
ndok1253	band1344	Ndokpa		atla1278	dialect		
ndok1254	basa1284	Ndokama		atla1278	dialect		
ndok1255	basa1284	Ndokpenda		atla1278	dialect		
ndok1256	basa1284	Ndokbele		atla1278	dialect		
ndok1257	loga1243	Ndokbiakat		atla1278	dialect		
ndok1258	tune1261	Ndoktuna		atla1278	dialect		
ndol1238	bamw1239	Ndolo	ndl	atla1278	language	2.15101	19.4087
ndom1244	unun9922	Ndombe	ndq	atla1278	language	-12.96548	13.37097
ndom1245	kolo1268	Ndom	nqm	kolo1268	language	-7.93553	138.019
ndon1251	chop1243	Ndonge		atla1278	dialect		
ndon1252	book1242	Ndonde Hamba	njd	book1242	language	-10.5584	38.1253
